,td_error,s
30468,-1.0222508857771755,-0.009099356830120087
30469,-0.9792113115172834,-0.03166760504245758
30470,-0.9980204993858934,-0.010988800786435604
30471,-1.022251572161913,-0.009100099094212055
30472,-0.9792113077361138,-0.03166765719652176
30473,-0.9980202973168344,-0.010989788919687271
30474,-1.0222508815303444,-0.009101908653974533
30475,-0.9792122338339686,-0.031781792640686035
30476,-0.9980211006477475,-0.01099846139550209
30477,-1.0223620660603046,-0.009102637879550457
30478,-1.9711882073851301,-0.031831420958042145
30479,-2.999969999999739,-0.003000000026077032
30480,-2.9979900000209456,-0.003000000026077032
30481,-1.0009800000465474,-0.0010000000474974513
30482,-1.9989899999520278,-0.0020000000949949026
30483,-1.0009800000465474,-0.0010000000474974513
30484,-1.99997999999905,-0.002000979147851467
30485,-1.0009690208779647,-0.002000979147851467
30486,-2.9979900000209456,-0.003000000026077032
30487,-1.0009809693088756,-0.0010000000474974513
30488,-1.0009690208779647,-0.002000979147851467
30489,-2.9979900000209456,-0.003000000026077032
30490,-0.9989999999525025,-0.0010000000474974513
30491,-1.0,0.0
30492,-3.0,0.0
30493,-2.0,0.0
30494,-1.0,0.0
30495,-1.0,0.0
30496,-1.0,0.0
30497,-1.0,0.0
30498,-1.0,0.0
30499,-1.0,0.0
30500,-2.0,0.0
30501,-1.0,0.0
30502,-1.0,0.0
30503,-1.0009900000470224,0.0
30504,-0.9989999999525025,-0.0010000000474974513
30505,-1.0009900000470224,0.0
30506,-0.999989999999525,-0.0010000000474974513
30507,-0.999989999999525,-0.0010000000474974513
30508,-0.999989999999525,-0.0010000000474974513
30509,-0.999989999999525,-0.0010000000474974513
30510,-0.9989999999525025,-0.0010000000474974513
30511,-1.0009900000470224,0.0
30512,-0.9989999999525025,-0.0010000000474974513
30513,-1.0,0.0
30514,-1.0009900000470224,0.0
30515,-0.999989999999525,-0.0010000000474974513
30516,-0.999989999999525,-0.0010000000474974513
30517,-0.9989999999525025,-0.0010000000474974513
30518,-1.0,0.0
30519,-1.0009900000470224,0.0
30520,-0.999989999999525,-0.0010000000474974513
30521,-0.9989999999525025,-0.0010000000474974513
30522,-1.0,0.0
30523,-1.0,0.0
30524,-1.0,0.0
30525,-1.0,0.0
30526,-1.0,0.0
30527,-3.0,0.0
30528,-1.0,0.0
30529,-1.0,0.0
30530,-1.0,0.0
30531,-1.0,0.0
30532,-1.0,0.0
30533,-1.0,0.0
30534,-1.0,0.0
30535,-1.0,0.0
30536,-3.0,0.0
30537,-2.0,0.0
30538,-1.0,0.0
30539,-1.0,0.0
30540,-1.0,0.0
30541,-1.0,0.0
30542,-2.0,0.0
30543,-1.0,0.0
30544,-1.0,0.0
30545,-1.0,0.0
30546,-1.0,0.0
30547,-1.0,0.0
30548,-1.0,0.0
30549,-1.0,0.0
30550,-1.0,0.0
30551,-1.0,0.0
30552,-1.0,0.0
30553,-3.0,0.0
30554,-3.0,0.0
30555,-1.0,0.0
30556,-1.0,0.0
30557,-1.0,0.0
30558,-2.0,0.0
30559,-2.0,0.0
30560,-1.0,0.0
30561,-1.0,0.0
30562,-1.0,0.0
30563,-1.0,0.0
30564,-1.0,0.0
30565,-1.0,0.0
30566,-1.0,0.0
30567,-1.0,0.0
30568,-1.0,0.0
30569,-3.0,0.0
30570,-1.0,0.0
30571,-1.0,0.0
30572,-1.0,0.0
30573,-1.0,0.0
30574,-3.0,0.0
30575,-1.0,0.0
30576,-1.0,0.0
30577,-1.0,0.0
30578,-2.0,0.0
30579,-1.0,0.0
30580,-1.0,0.0
30581,-1.0,0.0
30582,-1.0,0.0
30583,-1.0,0.0
30584,-1.0,0.0
30585,-1.0,0.0
30586,-1.0,0.0
30587,-3.0,0.0
30588,-1.0,0.0
30589,-3.0,0.0
30590,-1.0,0.0
30591,-2.0,0.0
30592,-2.0,0.0
30593,-1.0,0.0
30594,-1.0,0.0
30595,-1.0,0.0
30596,-1.0,0.0
30597,-1.0,0.0
30598,-1.0,0.0
30599,-1.0,0.0
30600,-1.0,0.0
30601,-1.0,0.0
30602,-1.0,0.0
30603,-3.0,0.0
30604,-1.0,0.0
30605,-1.0,0.0
30606,-2.0,0.0
30607,-1.0,0.0
30608,-1.0,0.0
30609,-3.0,0.0
30610,-1.0,0.0
30611,-1.0,0.0
30612,-3.0,0.0
30613,-3.0,0.0
30614,-1.0,0.0
30615,-1.0,0.0
30616,-1.0,0.0
30617,-2.0,0.0
30618,-2.0,0.0
30619,-1.0,0.0
30620,-2.0,0.0
30621,-1.0,0.0
30622,-1.0,0.0
30623,-1.0,0.0
30624,-1.0,0.0
30625,-1.0,0.0
30626,-1.0,0.0
30627,-1.997999999905005,0.0
30628,-1.0,0.0
30629,-1.0,0.0
30630,-1.0,0.0
30631,-1.0,0.0
30632,-1.0,0.0
30633,-3.0,0.0
30634,-1.0,0.0
30635,-2.0,0.0
30636,-3.0,0.0
30637,-1.0,0.0
30638,-1.0,0.0
30639,-1.0,0.0
30640,-1.0,0.0
30641,-1.0,0.0
30642,-1.0,0.0
30643,-1.0,0.0
30644,-1.0,0.0
30645,-3.0,0.0
30646,-1.0,0.0
30647,-1.0,0.0
30648,-1.0,0.0
30649,-2.0,0.0
30650,-1.0,0.0
30651,-1.997999999905005,0.0
30652,99.0,0.0989999994635582
30653,-1.0889600612036885,-0.002048287307843566
30654,-0.9990807332843543,-0.0919293612241745
30655,-0.9990807063877583,-0.09193257242441177
30656,-0.9990806742757559,-0.09193549305200577
30657,-0.99908064506948,-0.09193941205739975
30658,-0.9990806058794259,-0.09194040298461914
30659,-0.9990805959701539,-0.09194236993789673
30660,-0.999080576300621,-0.09194333851337433
30661,-0.9990805666148663,-0.09194336086511612
30662,-0.9990805663913489,-0.09194375574588776
30663,-1.9990805624425412,-0.09194425493478775
30664,-0.999080557450652,-0.09194431453943253
30665,-0.9990805568546057,-0.09194432944059372
30666,-0.999080556705594,-0.09194504469633102
30667,-1.9990805495530366,-0.09194505959749222
30668,-0.9990805494040251,-0.09194530546665192
30669,-0.9990805469453334,-0.09194531291723251
30670,-0.9990805468708277,-0.09194532781839371
30671,-0.999080546721816,-0.09194597601890564
30672,-0.9990805402398109,-0.09194717556238174
30673,-0.9990805282443762,-0.0919472873210907
30674,-0.9980844813585281,-0.0919472873210907
30675,-0.9990805271267891,-0.09194827079772949
30676,-0.9990805172920227,-0.0919487401843071
30677,-0.999080512598157,-0.0919492319226265
30678,-0.9990805076807738,-0.09194925427436829
30679,-0.9990805074572564,-0.09194963425397873
30680,-0.9990805036574602,-0.09195020794868469
30681,-0.9990804979205132,-0.09195022284984589
30682,-0.9990804977715015,-0.09195029735565186
30683,-0.9990804970264435,-0.09195095300674438
30684,-0.9990804904699326,-0.09195122122764587
30685,-0.9990804877877235,-0.09195122867822647
30686,-0.9990804877132178,-0.0919516459107399
30687,-0.9990804835408926,-0.09195210784673691
30688,-0.9990804789215326,-0.09195220470428467
30689,-0.9990804779529572,-0.09195221215486526
30690,-0.9990804778784514,-0.0919530987739563
30691,-0.9990804690122603,-0.09195318073034286
30692,-0.9990804681926966,-0.09195320308208466
30693,-0.9990804679691792,-0.09195408225059509
30694,-0.999080459177494,-0.09195415675640106
30695,-0.999080458432436,-0.09195419400930405
30696,-0.9990804580599069,-0.09195484966039658
30697,-0.999080451503396,-0.09195515513420105
30698,-0.999080448448658,-0.09195517748594284
30699,-0.9990804482251405,-0.09195609390735626
30700,-0.9990804390609265,-0.09195610880851746
30701,-0.9990804389119148,-0.09195712953805923
30702,-0.9990804287046193,-0.09195713698863983
30703,-0.9990804286301136,-0.09195724129676819
30704,-0.9990804275870324,-0.09195806086063385
30705,-0.9990804193913936,-0.09195811301469803
30706,-0.999080418869853,-0.09196047484874725
30707,-0.9981092195212842,-0.09196047484874725
30708,-1.9990803952515126,-0.09196150302886963
30709,-1.9990803849697114,-0.09197141975164413
30710,-1.9990802858024836,-0.09197336435317993
30711,-1.9990802663564682,-0.09197726845741272
30712,-1.9990802273154258,-0.0925263985991478
30713,-0.9095014058356172,-0.09267264604568481
30714,-1.0896976322773844,-0.0020501327235251665
30715,-0.9114676106581465,-0.09267356991767883
30716,-1.0875647567398845,-0.004183515906333923
30717,-0.9114681108295917,-0.09267639368772507
30718,-1.0875661138445138,-0.004992037545889616
30719,-0.9122657234827056,-0.09284956753253937
30720,-0.9950079624541104,-0.004999900236725807
30721,-3.091921071857214,0.0
30722,-2.9990715043246747,-0.09286192059516907
30723,-2.999071380794048,-0.09290342032909393
30724,-2.999070965796709,-0.09292574971914291
30725,-0.9990707425028085,-0.0929284393787384
30726,-0.9990707156062126,-0.09293457120656967
30727,-0.9990706542879344,-0.09293849021196365
30728,-0.9990706150978803,-0.09293948113918304
30729,-0.9990706051886082,-0.09294144809246063
30730,-0.999057800322771,-0.09294144809246063
30731,-0.9990705855190753,-0.09294241666793823
30732,-0.9990705758333207,-0.09294243901968002
30733,-0.9990705756098033,-0.09294339269399643
30734,-0.9990705660730601,-0.09294340759515762
30735,-0.9990705659240484,-0.09294413775205612
30736,-0.9990705586224795,-0.09294438362121582
30737,-0.9990705561637878,-0.09294439107179642
30738,-0.9990705560892821,-0.09294440597295761
30739,-0.9990705559402704,-0.09294505417346954
30740,-0.9990705494582652,-0.09294537454843521
30741,-0.9990705462545157,-0.09294625371694565
30742,-0.9990705374628306,-0.0929463654756546
30743,-0.9990705363452435,-0.0929473489522934
30744,-0.9990705265104771,-0.092947818338871
30745,-0.9990705218166114,-0.0929483100771904
30746,-0.999070516899228,-0.09294833242893219
30747,-0.9990705166757108,-0.09294871240854263
30748,-0.9990705128759145,-0.0929492861032486
30749,-0.9990705071389676,-0.09294930100440979
30750,-0.9990705069899559,-0.09294937551021576
30751,-0.9990705062448979,-0.09295003116130829
30752,-0.999070499688387,-0.09295029938220978
30753,-0.9990704970061779,-0.09295030683279037
30754,-0.9990704969316722,-0.0929507240653038
30755,-0.999070492759347,-0.09295118600130081
30756,-0.999070488139987,-0.09295128285884857
30757,-0.9990704871714116,-0.09295129030942917
30758,-0.9990704870969056,-0.0929521769285202
30759,-0.9990704782307147,-0.09295225888490677
30760,-0.999070477411151,-0.09295228123664856
30761,-0.9990704771876335,-0.092953160405159
30762,-0.9990704683959484,-0.09295323491096497
30763,-0.9990704676508904,-0.09295327216386795
30764,-0.9990704672783612,-0.09295392781496048
30765,-0.9990704607218504,-0.09295425564050674
30766,-0.9990704574435949,-0.09295517206192017
30767,-0.9990704482793809,-0.09295518696308136
30768,-0.9990704481303692,-0.09295620769262314
30769,-2.996165650263429,-0.09295620769262314
30770,-0.9990704379230737,-0.09295621514320374
30771,-0.999070437848568,-0.09295631945133209
30772,-0.9990704368054866,-0.09295713901519775
30773,-0.999070428609848,-0.09295719116926193
30774,-0.9990704280883074,-0.09295866638422012
30775,-2.999070413336158,-0.09297996759414673
30776,-2.9990702003240584,-0.09343589842319489
30777,-0.9085937329730951,-0.09358411282300949
30778,-1.0905981389712542,-0.0020501718390733004
30779,-0.9113657884113491,-0.09358503669500351
30780,-0.9999500009976328,-0.004999900236725807
30781,-0.9999500009976328,-0.004999900236725807
30782,-0.9999500009976328,-0.005189301446080208
30783,-1.0874480985291302,-0.005189301446080208
30784,-0.9115523717366159,-0.09358865767717361
30785,-1.0874634696543217,-0.005190861411392689
30786,-0.9115502951201051,-0.09381178021430969
30787,-1.087682801000774,-0.005191972944885492
30788,-1.9061882197856903,-0.09392482042312622
30789,-1.092985572218895,0.0
30790,-0.9990607517957688,-0.09392751008272171
30791,-0.9990607248991727,-0.09392976015806198
30792,-0.9990607023984195,-0.09393364191055298
30793,-0.9990606635808945,-0.09393756091594696
30794,-0.9990606243908404,-0.09393855184316635
30795,-0.9990606144815684,-0.09394051879644394
30796,-0.9990605948120355,-0.09394142031669617
30797,-0.9990605857968331,-0.09394148737192154
30798,-0.9990605851262808,-0.09394150972366333
30799,-0.9990605849027634,-0.09394246339797974
30800,-0.9990605753660202,-0.09394247829914093
30801,-0.9990605752170085,-0.09394283592700958
30802,-1.99906057164073,-0.09394320845603943
30803,-0.9990605679154396,-0.09394345432519913
30804,-0.9990605654567479,-0.09394346177577972
30805,-0.9990605653822422,-0.09394347667694092
30806,-0.9990605652332305,-0.09394412487745285
30807,-0.9990605587512256,-0.09394412487745285
30808,-1.9990605587512253,-0.0939442440867424
30809,-0.9990605575591325,-0.09394444525241852
30810,-0.9990605555474759,-0.09394532442092896
30811,-0.9990605467557907,-0.09394543617963791
30812,-2.907485855461564,-0.09394543617963791
30813,-1.0909558099787682,-0.002054973039776087
30814,-0.9990605456382036,-0.0939464196562767
30815,-0.9990605358034372,-0.09394688904285431
30816,-0.9990605311095715,-0.0939473807811737
30817,-0.9990605261921883,-0.0939474031329155
30818,-0.9990605259686709,-0.09394778311252594
30819,-0.9990605221688746,-0.0939483568072319
30820,-0.9990605164319277,-0.0939483717083931
30821,-0.999060516282916,-0.09394844621419907
30822,-0.999060515537858,-0.0939491018652916
30823,-0.9990605089813471,-0.09394937008619308
30824,-0.999060506299138,-0.09394937753677368
30825,-0.9990605062246323,-0.09394979476928711
30826,-0.9990605020523071,-0.09395025670528412
30827,-0.9990604974329471,-0.09395035356283188
30828,-0.9990604964643717,-0.09395036101341248
30829,-0.9990604963898659,-0.09395124763250351
30830,-0.999060487523675,-0.09395132958889008
30831,-0.9990604867041111,-0.09395135194063187
30832,-0.9990604864805936,-0.0939522311091423
30833,-0.9990604776889085,-0.09395230561494827
30834,-0.9990604769438505,-0.09395234286785126
30835,-0.9990604765713216,-0.09395299851894379
30836,-0.9990604700148105,-0.09395328909158707
30837,-0.9990604671090841,-0.09395332634449005
30838,-0.999060466736555,-0.09395424276590347
30839,-0.999060457572341,-0.09395425766706467
30840,-0.9990604574233293,-0.09395527839660645
30841,-0.999060447216034,-0.09395528584718704
30842,-0.9990604471415281,-0.0939553901553154
30843,-0.9990604460984469,-0.09395620971918106
30844,-0.9990604379028083,-0.09395626187324524
30845,-0.9990604373812675,-0.09395955502986908
30846,-1.9990604044497013,-0.09396058320999146
30847,-1.9990603941679002,-0.09397049993276596
30848,-1.9990602950006724,-0.09397244453430176
30849,-1.999060275554657,-0.09397634863853455
30850,-1.9990602365136145,-0.09434448927640915
30851,-0.9056555107235909,-0.09449547529220581
30852,-2.0935505205392837,0.0
30853,-0.9106445779232308,-0.09449658542871475
30854,-1.0883596466295422,-0.005193614866584539
30855,-0.9106450932892038,-0.09450020641088486
30856,-1.0883615894801915,-0.005194390658289194
30857,-0.9106422403408214,-0.09492388367652893
30858,-1.0887802541814744,-0.005196460522711277
30859,-0.9990507611632347,-0.09492657333612442
30860,-0.9990507342666388,-0.09492882341146469
30861,-0.9990507117658853,-0.09493270516395569
30862,-0.9990506729483604,-0.09493662416934967
30863,-0.9990506337583065,-0.09493761509656906
30864,-0.9990506238490342,-0.09493958204984665
30865,-0.9990506041795015,-0.09494048357009888
30866,-0.9990495520830154,-0.09494048357009888
30867,-0.999050595164299,-0.09494055062532425
30868,-0.9990505944937467,-0.09494057297706604
30869,-0.9990505942702292,-0.09494154155254364
30870,-0.9990505845844746,-0.09494227170944214
30871,-0.9990505772829055,-0.09494251757860184
30872,-0.999050574824214,-0.09494252502918243
30873,-0.9990505747497083,-0.09494253993034363
30874,-0.9990505746006966,-0.09494318813085556
30875,-0.9990505681186914,-0.09494330734014511
30876,-0.9990424681454897,-0.09494330734014511
30877,-0.999049486592412,-0.09494330734014511
30878,-0.9990505669265985,-0.09494350850582123
30879,-0.9990505649149417,-0.09494449943304062
30880,-0.9990505550056696,-0.09494548290967941
30881,-0.9990505451709033,-0.09494595229625702
30882,-0.9990505404770373,-0.09494644403457642
30883,-0.9990505355596542,-0.0949464663863182
30884,-0.9990501553565263,-0.0949464663863182
30885,-0.9990505353361367,-0.09494742006063461
30886,-0.9990505257993936,-0.0949474349617958
30887,-0.9990505256503821,-0.09494750946760178
30888,-0.9990505249053241,-0.0949481651186943
30889,-0.999050518348813,-0.0949484333395958
30890,-0.9990505156666041,-0.09494844079017639
30891,-0.9990505155920983,-0.09494885802268982
30892,-0.9990505114197732,-0.09494931995868683
30893,-0.9990505068004132,-0.09494941681623459
30894,-0.9990505058318377,-0.09494942426681519
30895,-0.9990505057573318,-0.09495031088590622
30896,-0.9990504968911409,-0.09495039284229279
30897,-0.9990504960715771,-0.09495041519403458
30898,-0.9990504958480597,-0.09495129436254501
30899,-0.9990504870563746,-0.09495136886835098
30900,-0.9990504863113165,-0.0949520617723465
30901,-0.9990504793822765,-0.09495235234498978
30902,-0.9990504764765502,-0.09495238959789276
30903,-0.9990504761040211,-0.09495330601930618
30904,-0.999050466939807,-0.09495332092046738
30905,-0.9990504667907953,-0.09495434165000916
30906,-0.9990504565834999,-0.09495434910058975
30907,-0.9990504565089942,-0.09495445340871811
30908,-0.9990504554659128,-0.09495527297258377
30909,-0.9990504472702741,-0.09495532512664795
30910,-0.9980641835927964,-0.09495532512664795
30911,-0.9990504467487336,-0.09525014460086823
30912,-0.9047498553991318,-0.09540612250566483
30913,-1.0944520612806081,0.0
30914,-0.9097383734118194,-0.09540723264217377
30915,-1.0892566997930409,-0.005196976009756327
30916,-0.909737773607485,-0.09541084617376328
30917,-1.0892597617022692,-0.005197372753173113
30918,-0.9097345528518781,-0.09571796655654907
30919,-1.0895634141378105,-0.00519903376698494
30920,-1.9062950343266127,-0.09584864228963852
30921,-1.0330105372518301,-0.0020335623994469643
30922,-0.9665986792091281,-0.03540973737835884
30923,-2.0330389438569547,-0.002017642604187131
30924,-0.9666034893970936,-0.03540974110364914
30925,-1.0330220812931656,-0.0020336147863417864
30926,-0.9666035375348292,-0.035410717129707336
30927,-1.0330229951720684,-0.0020352788269519806
30928,-0.966604208908975,-0.03571251407265663
30929,-1.033320110104978,-0.002035415032878518
30930,-1.9663025468098931,-0.035809606313705444
30931,-1.0334160952176898,-0.002997996984049678
30932,-2.96618785986444,-0.03587101772427559
30933,-1.0334946649428458,-0.002017646562308073
30934,-0.9848841724544763,-0.03598974645137787
30935,-2.9857320882892235,-0.0209648460149765
30936,0.7567999419756233,-0.006007772404700518
30937,95.17750054966659,3.883091926574707
30938,-0.9985926822200417,-0.03493427857756615
30939,-0.9965788281708956,-0.03493605554103851
30940,-1.979057055823505,-0.03183740749955177
30941,-0.999890015386045,-0.010999449528753757
30942,-0.9998900055047124,-0.010999449528753757
30943,-0.9998900055047124,-0.010999449528753757
30944,-0.9998900055047124,-0.010999449528753757
30945,-0.9998900055047124,-0.011096893809735775
30946,-1.0204221396148205,-0.011100038886070251
30947,-1.9791516309976576,-0.03183842822909355
30948,-1.0204200050607324,-0.011101950891315937
30949,-1.9681615717709064,-0.03183945268392563
30950,-1.0315210581570864,0.0
30951,-1.9791514786984772,-0.03199106454849243
30952,-1.0205692030116915,-0.011102964170277119
30953,-0.999680089354515,-0.031992100179195404
30954,-0.9996800789982081,-0.031993966549634933
30955,-0.9996800603345037,-0.03199399262666702
30956,-0.9996800600737332,-0.0319940485060215
30957,-0.9996800595149398,-0.0319940522313118
30958,-0.9996792138367891,-0.0319940522313118
30959,-0.9996800594776869,-0.0319940522313118
30960,-0.9996800594776869,-0.0319940522313118
30961,-0.9996800594776869,-0.031994059681892395
30962,-0.9996800594031812,-0.031994082033634186
30963,-0.9996800591796637,-0.03199410066008568
30964,-0.9996800589933992,-0.03199410438537598
30965,-0.9996800589561463,-0.0319947749376297
30966,-0.9996800522506237,-0.031994953751564026
30967,-0.9996800504624843,-0.03199496865272522
30968,-0.9996800503134728,-0.03199499472975731
30969,-0.9996800500527023,-0.03199503943324089
30970,-0.9996800496056677,-0.03199503943324089
30971,-0.9996800496056677,-0.03199503943324089
30972,-0.9996800496056677,-0.03199503943324089
30973,-0.9996800496056677,-0.03199503943324089
30974,-0.9996800496056677,-0.031996648758649826
30975,-1.9996800335124134,-0.032021764665842056
30976,-2.002564930319786,-0.03204115480184555
30977,-0.9967846877127886,-0.034940920770168304
30978,-1.002550356760621,-0.032042246311903
30979,-0.9967809030786157,-0.03494095802307129
30980,-1.0025493021309375,-0.03204314410686493
30981,-0.9967817546427249,-0.03494105488061905
30982,-0.9987289713323115,-0.03204314410686493
30983,-1.002548500224948,-0.03204481303691864
30984,-0.9967833100259305,-0.03494194149971008
30985,-1.0025477090477943,-0.03204665333032608
30986,-0.9967842452973128,-0.034943100064992905
30987,-1.0025470157340168,-0.03204749897122383
30988,-0.9967839239165186,-0.03494425117969513
30989,-1.0025473096966744,-0.03204887732863426
30990,-0.9967841373756527,-0.034945808351039886
30991,-1.0025474729388952,-0.03204932436347008
30992,-0.9967830227687955,-0.03494779393076897
30993,-1.0025489916279913,-0.03204967454075813
30994,-0.9967813838645816,-0.034948814660310745
30995,-1.0025496519729495,-0.03204987570643425
30996,-0.9967805622890591,-0.03499099984765053
30997,-1.0025912141427398,-0.03205085173249245
30998,-0.9996500900015235,-0.03499206155538559
30999,-0.9996500682085752,-0.03499206155538559
31000,-0.999650079384446,-0.034992072731256485
31001,-0.9996500792726875,-0.034992773085832596
31002,-0.9996500722691417,-0.034992922097444534
31003,-0.9996500707790255,-0.034993018954992294
31004,-0.99965006981045,-0.03499303385615349
31005,-0.9996500696614385,-0.034993063658475876
31006,-0.9996500693634152,-0.03499385714530945
31007,-0.9996500614285468,-0.03499393165111542
31008,-0.9996500606834888,-0.03499401733279228
31009,-0.999650059826672,-0.03499402850866318
31010,-0.9996500373631716,-0.03499402850866318
31011,-0.9996500597149134,-0.03499402850866318
31012,-0.9996500597149134,-0.034994032233953476
31013,-0.9996500596776605,-0.03499404713511467
31014,-0.9996500595286488,-0.03499405086040497
31015,-2.99864609003067,-0.03499405086040497
31016,-0.999650059491396,-0.03499405086040497
31017,-0.999650059491396,-0.03499405086040497
31018,-0.999650059491396,-0.03499405086040497
31019,-0.999650059491396,-0.03499405086040497
31020,-0.999650059491396,-0.03499405086040497
31021,-0.999650059491396,-0.03552786260843277
31022,-0.9734837488923223,-0.03552788123488426
31023,-1.022627705335617,-0.009103579446673393
31024,-1.003121750690043,-0.032052088528871536
31025,-0.9734846624173223,-0.03552791103720665
31026,-1.0260690524801612,-0.009103602729737759
31027,-0.9734846556652337,-0.03552984818816185
31028,-1.0260709469765426,-0.009104421362280846
31029,-0.9734835289604962,-0.035530779510736465
31030,-1.022627146281302,-0.009105395525693893
31031,-1.0031233831867576,-0.03205443546175957
31032,-0.9734835620597004,-0.0355544313788414
31033,-1.0260934915393591,-0.00910541694611311
31034,-0.9754375031497329,-0.03555541858077049
31035,-1.0206309269368647,-0.011104323901236057
31036,-1.0031454289332031,-0.0320558063685894
31037,-0.9754378620814532,-0.035555459558963776
31038,-1.0206309244036675,-0.011104430072009563
31039,-1.0031440985947848,-0.03205595910549164
31040,-0.9754379262123256,-0.03555551543831825
31041,-1.0206309694424271,-0.01110621728003025
31042,-1.0031440011784434,-0.032057128846645355
31043,-0.9754396396689118,-0.03555643558502197
31044,-1.0206303402781487,-0.01110723614692688
31045,-1.0031437423825265,-0.03205825015902519
31046,-0.9754397282004357,-0.03572418540716171
31047,-1.0206304315105081,-0.011108173057436943
31048,-1.003308693394065,-0.0320592075586319
31049,-1.9672458146186544,-0.0357738621532917
31050,-0.997984985029325,-0.003000000026077032
31051,-1.0009690208779647,-0.002000979147851467
31052,-2.9979900000209456,-0.003000000026077032
31053,-1.0009809693088756,-0.0010000000474974513
31054,-1.0009690208779647,-0.002000979147851467
31055,-2.9979900000209456,-0.003000000026077032
31056,-1.0009809693088756,-0.0010000000474974513
31057,-1.0009690208779647,-0.002000979147851467
31058,-2.998980969330296,-0.003994004335254431
31059,-1.0019530851440503,-0.002000979147851467
31060,-0.9960059956647456,-0.003994004335254431
31061,-1.0,0.0
31062,-1.0,0.0
31063,-1.0,0.0
31064,-1.0,0.0
31065,-1.0,0.0
31066,-1.0,0.0
31067,-1.0,0.0
31068,-1.0,0.0
31069,-1.0,0.0
31070,-3.0,0.0
31071,-1.0,0.0
31072,-1.0,0.0
31073,-1.0,0.0
31074,-3.0,0.0
31075,-1.0,0.0
31076,-1.0,0.0
31077,-1.0,0.0
31078,-2.0,0.0
31079,-1.0,0.0
31080,-1.0,0.0
31081,-3.0,0.0
31082,-1.0,0.0
31083,-1.0,0.0
31084,-2.0,0.0
31085,-1.0,0.0
31086,-1.0,0.0
31087,-1.0,0.0
31088,-2.0,0.0
31089,-1.0,0.0
31090,-1.0,0.0
31091,-1.0,0.0
31092,-1.0,0.0
31093,-3.0,0.0
31094,-1.0,0.0
31095,-1.0,0.0
31096,-1.0,0.0
31097,-1.0,0.0
31098,-1.0,0.0
31099,-3.0,0.0
31100,-3.0,0.0
31101,-1.0,0.0
31102,-1.0,0.0
31103,-2.0,0.0
31104,-2.0,0.0
31105,-1.0,0.0
31106,-1.0,0.0
31107,-1.0,0.0
31108,-1.0,0.0
31109,-1.0,0.0
31110,-1.0,0.0
31111,-1.0,0.0
31112,-1.0,0.0
31113,-1.0,0.0
31114,-1.0,0.0
31115,-1.0,0.0
31116,-1.0,0.0
31117,-1.0,0.0
31118,-3.0,0.0
31119,-3.0,0.0
31120,-1.0,0.0
31121,-1.0,0.0
31122,-1.0,0.0
31123,-1.0,0.0
31124,-1.0,0.0
31125,-1.0,0.0
31126,-1.0,0.0
31127,-3.0,0.0
31128,-1.0,0.0
31129,-1.0,0.0
31130,-1.0,0.0
31131,-1.0,0.0
31132,-1.0,0.0
31133,-1.0,0.0
31134,-3.0,0.0
31135,-1.0,0.0
31136,-1.0,0.0
31137,-1.0,0.0
31138,-1.0,0.0
31139,-2.0,0.0
31140,-1.0,0.0
31141,-1.0,0.0
31142,-1.0,0.0
31143,-1.0,0.0
31144,-1.0,0.0
31145,-1.0,0.0
31146,-1.0,0.0
31147,-1.0,0.0
31148,-3.0,0.0
31149,-1.0,0.0
31150,-3.0,0.0
31151,-1.0,0.0
31152,-2.0,0.0
31153,-2.0,0.0
31154,-1.0,0.0
31155,-1.0,0.0
31156,-1.0,0.0
31157,-1.0,0.0
31158,-1.0,0.0
31159,-1.0,0.0
31160,-1.0,0.0
31161,-1.0,0.0
31162,-1.0,0.0
31163,-1.0,0.0
31164,-3.0,0.0
31165,-1.0,0.0
31166,-1.0,0.0
31167,-2.0,0.0
31168,-1.0,0.0
31169,-1.0,0.0
31170,-1.0,0.0
31171,-3.0,0.0
31172,-1.0,0.0
31173,-1.0,0.0
31174,-2.0,0.0
31175,-0.9989999999525025,0.0
31176,-1.0,0.0
31177,-1.0,0.0
31178,-1.0,0.0
31179,-1.0,0.0
31180,-3.0,0.0
31181,-1.0,0.0
31182,-1.0,0.0
31183,-2.0,0.0
31184,-1.0,0.0
31185,-1.0,0.0
31186,-1.0,0.0
31187,-1.0009900000470224,0.0
31188,-1.0019570234743878,-0.0010000000474974513
31189,-0.9979830266907812,-0.0039980001747608185
31190,-0.9980009999126196,-0.0019990000873804092
31191,-1.0039580201730132,0.0
31192,-1.9979810099117459,-0.0039980001747608185
31193,-0.9980009999126196,-0.0019990000873804092
31194,-3.0019790100865067,0.0
31195,-0.9980009999126196,-0.0019999900832772255
31196,-1.0039580201730132,0.0
31197,-1.9960019998252392,-0.003998950123786926
31198,-1.003958960622549,0.0
31199,-0.999960010498762,-0.003998950123786926
31200,-0.999960010498762,-0.003998990170657635
31201,-1.9979810000117868,-0.003998990170657635
31202,-0.9999800000991672,-0.0019999900832772255
31203,-0.9999800000991672,-0.0019999900832772255
31204,-0.9999800000991672,-0.0019999900832772255
31205,-0.9999800000991672,-0.0019999900832772255
31206,-0.9999800000991672,-0.0019999900832772255
31207,-0.9999800000991672,-0.0019999900832772255
31208,-0.9999800000991672,-0.0019999900832772255
31209,-0.9999800000991672,-0.0019999900832772255
31210,-0.9999800000991672,-0.0019999900832772255
