,Topology?,Total Reward,done,Actions,Action_num_val
164,"[  0.   1.   0.   0.   0.   1.   0.   0.   0.   0.   1.   1.   1.   0.
   0.   1.   1.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.   0.
   1.   0.   0.   0.   0.   1.   1.   1. 100.   0.   2.   1.   0.   1.
   1.   0.   1.   0.   0.   0.   0.   1.   0.   1.   0.   0.   0.   0.
   0.   1.   1.   0.   0.   0.   0.   1.   0.   1.   0.   0.   0.   0.
   0.   0.   1.   0.   0.   1.   0.   0.   0.   1.   1.   1.   0.   0.
   2.   0.   1.   0.   1.   1.   0.   1.   0.   0.   0.   1.   0.   0.
   0.   1.   0.   0.   1.   1.   1.   0.   0.   2.   0.   1.   0.   1.
   0.   0.   1.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.   0.
   1.   1.   0.   0.   0.   0.   1.   0.   1.   0.   0.   0.   0.   0.
   0.   1.   0.   0.   0.   0.   0.   1.   1.   1.   1.   0.   0.   2.
   0.   1.   0.   1.   0.   0.   1.   0.   0.   0.   0.   1.   1.   0.
   0.   0.   0.   0.   1.   0. 100.   0.   0.   1.   0.   1.   1.   0.
   1.   0.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.]",-119.0,False,"{'success': True, 'value': 0, 'services': {}, 'os': {}, 'processes': {'tomcat': 0.0, 'daclsvc': 0.0}, 'access': 0.0, 'discovered': {}, 'connection_error': False, 'permission_error': False, 'newly_discovered': {}}",21
165,"[  0.   1.   0.   0.   0.   1.   0.   0.   0.   0.   1.   1.   1.   0.
   0.   1.   1.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.   0.
   1.   0.   0.   0.   0.   1.   1.   1. 100.   0.   2.   1.   0.   1.
   1.   0.   1.   0.   0.   0.   0.   1.   0.   1.   0.   0.   0.   0.
   0.   1.   1.   0.   0.   0.   0.   1.   0.   1.   0.   0.   0.   0.
   0.   0.   1.   0.   0.   1.   0.   0.   0.   1.   1.   1.   0.   0.
   2.   0.   1.   0.   1.   1.   0.   1.   0.   0.   0.   1.   0.   0.
   0.   1.   0.   0.   1.   1.   1.   0.   0.   2.   0.   1.   0.   1.
   0.   0.   1.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.   0.
   1.   1.   0.   0.   0.   0.   1.   0.   1.   0.   0.   0.   0.   0.
   0.   1.   0.   0.   0.   0.   0.   1.   1.   1.   1.   0.   0.   2.
   0.   1.   0.   1.   0.   0.   1.   0.   0.   0.   0.   1.   1.   0.
   0.   0.   0.   0.   1.   0. 100.   0.   0.   1.   0.   1.   1.   0.
   1.   0.   0.   0.   0.   1.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.]",-122.0,False,"{'success': False, 'value': 0.0, 'services': {}, 'os': {}, 'processes': {}, 'access': {}, 'discovered': {}, 'connection_error': False, 'permission_error': False, 'newly_discovered': {}}",22
166,"[  0.   1.   0.   0.   0.   1.   0.   0.   0.   0.   1.   1.   1.   0.
   0.   1.   1.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.   0.
   1.   0.   0.   0.   0.   1.   1.   1. 100.   0.   2.   1.   0.   1.
   1.   0.   1.   0.   0.   0.   0.   1.   0.   1.   0.   0.   0.   0.
   1.   1.   1.   0.   0.   1.   0.   1.   0.   1.   0.   0.   0.   0.
   0.   0.   1.   0.   0.   1.   0.   0.   0.   1.   1.   1.   0.   0.
   2.   0.   1.   0.   1.   1.   0.   1.   0.   0.   0.   1.   0.   0.
   0.   1.   0.   0.   1.   1.   1.   0.   0.   2.   0.   1.   0.   1.
   0.   0.   1.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.   0.
   1.   1.   0.   0.   0.   0.   1.   0.   1.   0.   0.   0.   0.   0.
   0.   1.   0.   0.   0.   0.   0.   1.   1.   1.   1.   0.   0.   2.
   0.   1.   0.   1.   0.   0.   1.   0.   0.   0.   0.   1.   1.   0.
   0.   0.   0.   0.   1.   0. 100.   0.   0.   1.   0.   1.   1.   0.
   1.   0.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.]",-123.0,False,"{'success': True, 'value': 0, 'services': {'ssh': 0.0, 'ftp': 1.0, 'http': 0.0}, 'os': {'linux': 0.0, 'windows': 1.0}, 'processes': {}, 'access': 1, 'discovered': {}, 'connection_error': False, 'permission_error': False, 'newly_discovered': {}}",23
167,"[  0.   1.   0.   0.   0.   1.   0.   0.   0.   0.   1.   1.   1.   0.
   0.   1.   1.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.   0.
   1.   0.   0.   0.   0.   1.   1.   1. 100.   0.   2.   1.   0.   1.
   1.   0.   1.   0.   0.   0.   0.   1.   0.   1.   0.   0.   0.   0.
   1.   1.   1.   0.   0.   1.   0.   1.   0.   1.   0.   0.   0.   0.
   0.   0.   1.   0.   0.   1.   0.   0.   0.   1.   1.   1.   0.   0.
   2.   0.   1.   0.   1.   1.   0.   1.   0.   0.   0.   1.   0.   0.
   0.   1.   0.   0.   1.   1.   1.   0.   0.   2.   0.   1.   0.   1.
   0.   0.   1.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.   0.
   1.   1.   0.   0.   0.   0.   1.   0.   1.   0.   0.   0.   0.   0.
   0.   1.   0.   0.   0.   0.   0.   1.   1.   1.   1.   0.   0.   2.
   0.   1.   0.   1.   0.   0.   1.   0.   0.   0.   0.   1.   1.   0.
   0.   0.   0.   0.   1.   0. 100.   0.   0.   1.   0.   1.   1.   0.
   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.]",-125.0,False,"{'success': False, 'value': 0, 'services': {}, 'os': {}, 'processes': {}, 'access': {}, 'discovered': {}, 'connection_error': False, 'permission_error': False, 'newly_discovered': {}}",24
168,"[  0.   1.   0.   0.   0.   1.   0.   0.   0.   0.   1.   1.   1.   0.
   0.   1.   1.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.   0.
   1.   0.   0.   0.   0.   1.   1.   1. 100.   0.   2.   1.   0.   1.
   1.   0.   1.   0.   0.   0.   0.   1.   0.   1.   0.   0.   0.   0.
   1.   1.   1.   0.   0.   1.   0.   1.   0.   1.   0.   0.   0.   0.
   0.   0.   1.   0.   0.   1.   0.   0.   0.   1.   1.   1.   0.   0.
   2.   0.   1.   0.   1.   1.   0.   1.   0.   0.   0.   1.   0.   0.
   0.   1.   0.   0.   1.   1.   1.   0.   0.   2.   0.   1.   0.   1.
   0.   0.   1.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.   0.
   1.   1.   0.   0.   0.   0.   1.   0.   1.   0.   0.   0.   0.   0.
   0.   1.   0.   0.   0.   0.   0.   1.   1.   1.   1.   0.   0.   2.
   0.   1.   0.   1.   0.   0.   1.   0.   0.   0.   0.   1.   1.   0.
   0.   0.   0.   0.   1.   0. 100.   0.   0.   1.   0.   1.   1.   0.
   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.]",-126.0,False,"{'success': False, 'value': 0, 'services': {}, 'os': {}, 'processes': {}, 'access': {}, 'discovered': {}, 'connection_error': False, 'permission_error': False, 'newly_discovered': {}}",25
169,"[  0.   1.   0.   0.   0.   1.   0.   0.   0.   0.   1.   1.   1.   0.
   0.   1.   1.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.   0.
   1.   0.   0.   0.   0.   1.   1.   1. 100.   0.   2.   1.   0.   1.
   1.   0.   1.   0.   0.   0.   0.   1.   0.   1.   0.   0.   0.   0.
   1.   1.   1.   0.   0.   1.   0.   1.   0.   1.   0.   0.   0.   0.
   0.   0.   1.   0.   0.   1.   0.   0.   0.   1.   1.   1.   0.   0.
   2.   0.   1.   0.   1.   1.   0.   1.   0.   0.   0.   1.   0.   0.
   0.   1.   0.   0.   1.   1.   1.   0.   0.   2.   0.   1.   0.   1.
   0.   0.   1.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.   0.
   1.   1.   0.   0.   0.   0.   1.   0.   1.   0.   0.   0.   0.   0.
   0.   1.   0.   0.   0.   0.   0.   1.   1.   1.   1.   0.   0.   2.
   0.   1.   0.   1.   0.   0.   1.   0.   0.   0.   0.   1.   1.   0.
   0.   0.   0.   0.   1.   0. 100.   0.   0.   1.   0.   1.   1.   0.
   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.]",-127.0,False,"{'success': False, 'value': 0, 'services': {}, 'os': {}, 'processes': {}, 'access': {}, 'discovered': {}, 'connection_error': False, 'permission_error': False, 'newly_discovered': {}}",26
170,"[  0.   1.   0.   0.   0.   1.   0.   0.   0.   0.   1.   1.   1.   0.
   0.   1.   1.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.   0.
   1.   0.   0.   0.   0.   1.   1.   1. 100.   0.   2.   1.   0.   1.
   1.   0.   1.   0.   0.   0.   0.   1.   0.   1.   0.   0.   0.   0.
   1.   1.   1.   0.   0.   1.   0.   1.   0.   1.   0.   0.   0.   0.
   0.   0.   1.   0.   0.   1.   0.   0.   0.   1.   1.   1.   0.   0.
   2.   0.   1.   0.   1.   1.   0.   1.   0.   0.   0.   1.   0.   0.
   0.   1.   0.   0.   1.   1.   1.   0.   0.   2.   0.   1.   0.   1.
   0.   0.   1.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.   0.
   1.   1.   0.   0.   0.   0.   1.   0.   1.   0.   0.   0.   0.   0.
   0.   1.   0.   0.   0.   0.   0.   1.   1.   1.   1.   0.   0.   2.
   0.   1.   0.   1.   0.   0.   1.   0.   0.   0.   0.   1.   1.   0.
   0.   0.   0.   0.   1.   0. 100.   0.   0.   1.   0.   1.   1.   0.
   1.   0.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.]",-128.0,False,"{'success': True, 'value': 0, 'services': {'ssh': 0.0, 'ftp': 1.0, 'http': 1.0}, 'os': {}, 'processes': {}, 'access': {}, 'discovered': {}, 'connection_error': False, 'permission_error': False, 'newly_discovered': {}}",27
171,"[  0.   1.   0.   0.   0.   1.   0.   0.   0.   0.   1.   1.   1.   0.
   0.   1.   1.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.   0.
   1.   0.   0.   0.   0.   1.   1.   1. 100.   0.   2.   1.   0.   1.
   1.   0.   1.   0.   0.   0.   0.   1.   0.   1.   0.   0.   0.   0.
   1.   1.   1.   0.   0.   1.   0.   1.   0.   1.   0.   0.   0.   0.
   0.   0.   1.   0.   0.   1.   0.   0.   0.   1.   1.   1.   0.   0.
   2.   0.   1.   0.   1.   1.   0.   1.   0.   0.   0.   1.   0.   0.
   0.   1.   0.   0.   1.   1.   1.   0.   0.   2.   0.   1.   0.   1.
   0.   0.   1.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.   0.
   1.   1.   0.   0.   0.   0.   1.   0.   1.   0.   0.   0.   0.   0.
   0.   1.   0.   0.   0.   0.   0.   1.   1.   1.   1.   0.   0.   2.
   0.   1.   0.   1.   0.   0.   1.   0.   0.   0.   0.   1.   1.   0.
   0.   0.   0.   0.   1.   0. 100.   0.   0.   1.   0.   1.   1.   0.
   1.   0.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.]",-129.0,False,"{'success': True, 'value': 0, 'services': {}, 'os': {'linux': 0.0, 'windows': 1.0}, 'processes': {}, 'access': {}, 'discovered': {}, 'connection_error': False, 'permission_error': False, 'newly_discovered': {}}",28
172,"[  0.   1.   0.   0.   0.   1.   0.   0.   0.   0.   1.   1.   1.   0.
   0.   1.   1.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.   0.
   1.   0.   0.   0.   0.   1.   1.   1. 100.   0.   2.   1.   0.   1.
   1.   0.   1.   0.   0.   0.   0.   1.   0.   1.   0.   0.   0.   0.
   1.   1.   1.   0.   0.   1.   0.   1.   0.   1.   0.   0.   0.   0.
   0.   0.   1.   0.   0.   1.   0.   0.   0.   1.   1.   1.   0.   0.
   2.   0.   1.   0.   1.   1.   0.   1.   0.   0.   0.   1.   0.   0.
   0.   1.   0.   0.   1.   1.   1.   0.   0.   2.   0.   1.   0.   1.
   0.   0.   1.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.   0.
   1.   1.   0.   0.   0.   0.   1.   0.   1.   0.   0.   0.   0.   0.
   0.   1.   0.   0.   0.   0.   0.   1.   1.   1.   1.   0.   0.   2.
   0.   1.   0.   1.   0.   0.   1.   0.   0.   0.   0.   1.   1.   0.
   0.   0.   0.   0.   1.   1. 100.   0.   0.   1.   0.   1.   1.   0.
   1.   0.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.]",-130.0,False,"{'success': True, 'value': 0.0, 'services': {}, 'os': {}, 'processes': {}, 'access': {}, 'discovered': {(1, 0): True, (2, 0): True, (3, 0): True, (3, 1): True, (3, 2): True, (3, 3): True, (3, 4): True, (4, 0): True}, 'connection_error': False, 'permission_error': False, 'newly_discovered': {(1, 0): False, (2, 0): False, (3, 0): False, (3, 1): False, (3, 2): False, (3, 3): False, (3, 4): False, (4, 0): True}}",29
173,"[  0.   1.   0.   0.   0.   1.   0.   0.   0.   0.   1.   1.   1.   0.
   0.   1.   1.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.   0.
   1.   0.   0.   0.   0.   1.   1.   1. 100.   0.   2.   1.   0.   1.
   1.   0.   1.   0.   0.   0.   0.   1.   0.   1.   0.   0.   0.   0.
   1.   1.   1.   0.   0.   1.   0.   1.   0.   1.   0.   0.   0.   0.
   0.   0.   1.   0.   0.   1.   0.   0.   0.   1.   1.   1.   0.   0.
   2.   0.   1.   0.   1.   1.   0.   1.   0.   0.   0.   1.   0.   0.
   0.   1.   0.   0.   1.   1.   1.   0.   0.   2.   0.   1.   0.   1.
   0.   0.   1.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.   0.
   1.   1.   0.   0.   0.   0.   1.   0.   1.   0.   0.   0.   0.   0.
   0.   1.   0.   0.   0.   0.   0.   1.   1.   1.   1.   0.   0.   2.
   0.   1.   0.   1.   0.   0.   1.   0.   0.   0.   0.   1.   1.   0.
   0.   0.   0.   0.   1.   1. 100.   0.   0.   1.   0.   1.   1.   0.
   1.   0.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.]",-131.0,False,"{'success': True, 'value': 0, 'services': {}, 'os': {}, 'processes': {'tomcat': 0.0, 'daclsvc': 1.0}, 'access': 2.0, 'discovered': {}, 'connection_error': False, 'permission_error': False, 'newly_discovered': {}}",30
174,"[  0.   1.   0.   0.   0.   1.   0.   0.   0.   0.   1.   1.   1.   0.
   0.   1.   1.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.   0.
   1.   0.   0.   0.   0.   1.   1.   1. 100.   0.   2.   1.   0.   1.
   1.   0.   1.   0.   0.   0.   0.   1.   0.   1.   0.   0.   0.   0.
   1.   1.   1.   0.   0.   1.   0.   1.   0.   1.   0.   0.   0.   0.
   0.   0.   1.   0.   0.   1.   0.   0.   0.   1.   1.   1.   0.   0.
   2.   0.   1.   0.   1.   1.   0.   1.   0.   0.   0.   1.   0.   0.
   0.   1.   0.   0.   1.   1.   1.   0.   0.   2.   0.   1.   0.   1.
   0.   0.   1.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.   0.
   1.   1.   0.   0.   0.   0.   1.   0.   1.   0.   0.   0.   0.   0.
   0.   1.   0.   0.   0.   0.   0.   1.   1.   1.   1.   0.   0.   2.
   0.   1.   0.   1.   0.   0.   1.   0.   0.   0.   0.   1.   1.   0.
   0.   0.   0.   0.   1.   1. 100.   0.   0.   1.   0.   1.   1.   0.
   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.]",-134.0,False,"{'success': False, 'value': 0, 'services': {}, 'os': {}, 'processes': {}, 'access': {}, 'discovered': {}, 'connection_error': False, 'permission_error': False, 'newly_discovered': {}}",31
175,"[  0.   1.   0.   0.   0.   1.   0.   0.   0.   0.   1.   1.   1.   0.
   0.   1.   1.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.   0.
   1.   0.   0.   0.   0.   1.   1.   1. 100.   0.   2.   1.   0.   1.
   1.   0.   1.   0.   0.   0.   0.   1.   0.   1.   0.   0.   0.   0.
   1.   1.   1.   0.   0.   1.   0.   1.   0.   1.   0.   0.   0.   0.
   0.   0.   1.   0.   0.   1.   0.   0.   0.   1.   1.   1.   0.   0.
   2.   0.   1.   0.   1.   1.   0.   1.   0.   0.   0.   1.   0.   0.
   0.   1.   0.   0.   1.   1.   1.   0.   0.   2.   0.   1.   0.   1.
   0.   0.   1.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.   0.
   1.   1.   0.   0.   0.   0.   1.   0.   1.   0.   0.   0.   0.   0.
   0.   1.   0.   0.   0.   0.   0.   1.   1.   1.   1.   0.   0.   2.
   0.   1.   0.   1.   0.   0.   1.   0.   0.   0.   0.   1.   1.   0.
   0.   0.   0.   0.   1.   1. 100.   0.   0.   1.   0.   1.   1.   0.
   1.   0.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.]",-135.0,False,"{'success': True, 'value': 0, 'services': {'ssh': 0.0, 'ftp': 1.0, 'http': 1.0}, 'os': {'linux': 0.0, 'windows': 1.0}, 'processes': {}, 'access': 1, 'discovered': {}, 'connection_error': False, 'permission_error': False, 'newly_discovered': {}}",32
176,"[  0.   1.   0.   0.   0.   1.   0.   0.   0.   0.   1.   1.   1.   0.
   0.   1.   1.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.   0.
   1.   0.   0.   0.   0.   1.   1.   1. 100.   0.   2.   1.   0.   1.
   1.   0.   1.   0.   0.   0.   0.   1.   0.   1.   0.   0.   0.   0.
   1.   1.   1.   0.   0.   1.   0.   1.   0.   1.   0.   0.   0.   0.
   0.   0.   1.   0.   0.   1.   0.   0.   0.   1.   1.   1.   0.   0.
   2.   0.   1.   0.   1.   1.   0.   1.   0.   0.   0.   1.   0.   0.
   0.   1.   0.   0.   1.   1.   1.   0.   0.   2.   0.   1.   0.   1.
   0.   0.   1.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.   0.
   1.   1.   0.   0.   0.   0.   1.   0.   1.   0.   0.   0.   0.   0.
   0.   1.   0.   0.   0.   0.   0.   1.   1.   1.   1.   0.   0.   2.
   0.   1.   0.   1.   0.   0.   1.   0.   0.   0.   0.   1.   1.   0.
   0.   0.   0.   0.   1.   1. 100.   0.   0.   1.   0.   1.   1.   0.
   1.   0.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.]",-137.0,False,"{'success': True, 'value': 0, 'services': {'ssh': 0.0, 'ftp': 1.0, 'http': 1.0}, 'os': {'linux': 0.0, 'windows': 1.0}, 'processes': {}, 'access': 1, 'discovered': {}, 'connection_error': False, 'permission_error': False, 'newly_discovered': {}}",33
177,"[  0.   1.   0.   0.   0.   1.   0.   0.   0.   0.   1.   1.   1.   0.
   0.   1.   1.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.   0.
   1.   0.   0.   0.   0.   1.   1.   1. 100.   0.   2.   1.   0.   1.
   1.   0.   1.   0.   0.   0.   0.   1.   0.   1.   0.   0.   0.   0.
   1.   1.   1.   0.   0.   1.   0.   1.   0.   1.   0.   0.   0.   0.
   0.   0.   1.   0.   0.   1.   0.   0.   0.   1.   1.   1.   0.   0.
   2.   0.   1.   0.   1.   1.   0.   1.   0.   0.   0.   1.   0.   0.
   0.   1.   0.   0.   1.   1.   1.   0.   0.   2.   0.   1.   0.   1.
   0.   0.   1.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.   0.
   1.   1.   0.   0.   0.   0.   1.   0.   1.   0.   0.   0.   0.   0.
   0.   1.   0.   0.   0.   0.   0.   1.   1.   1.   1.   0.   0.   2.
   0.   1.   0.   1.   0.   0.   1.   0.   0.   0.   0.   1.   1.   0.
   0.   0.   0.   0.   1.   1. 100.   0.   0.   1.   0.   1.   1.   0.
   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.]",-138.0,False,"{'success': False, 'value': 0, 'services': {}, 'os': {}, 'processes': {}, 'access': {}, 'discovered': {}, 'connection_error': False, 'permission_error': False, 'newly_discovered': {}}",34
178,"[  0.   1.   0.   0.   0.   1.   0.   0.   0.   0.   1.   1.   1.   0.
   0.   1.   1.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.   0.
   1.   0.   0.   0.   0.   1.   1.   1. 100.   0.   2.   1.   0.   1.
   1.   0.   1.   0.   0.   0.   0.   1.   0.   1.   0.   0.   0.   0.
   1.   1.   1.   0.   0.   1.   0.   1.   0.   1.   0.   0.   0.   0.
   0.   0.   1.   0.   0.   1.   0.   0.   0.   1.   1.   1.   0.   0.
   2.   0.   1.   0.   1.   1.   0.   1.   0.   0.   0.   1.   0.   0.
   0.   1.   0.   0.   1.   1.   1.   0.   0.   2.   0.   1.   0.   1.
   0.   0.   1.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.   0.
   1.   1.   0.   0.   0.   0.   1.   0.   1.   0.   0.   0.   0.   0.
   0.   1.   0.   0.   0.   0.   0.   1.   1.   1.   1.   0.   0.   2.
   0.   1.   0.   1.   0.   0.   1.   0.   0.   0.   0.   1.   1.   0.
   0.   0.   0.   0.   1.   1. 100.   0.   0.   1.   0.   1.   1.   0.
   1.   0.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.]",-139.0,False,"{'success': True, 'value': 0.0, 'services': {}, 'os': {'linux': 0.0, 'windows': 1.0}, 'processes': {'tomcat': 0.0, 'daclsvc': 1.0}, 'access': 2, 'discovered': {}, 'connection_error': False, 'permission_error': False, 'newly_discovered': {}}",35
179,"[  0.   1.   0.   0.   0.   1.   0.   0.   0.   0.   1.   1.   1.   0.
   0.   1.   1.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.   0.
   1.   0.   0.   0.   0.   1.   1.   1. 100.   0.   2.   1.   0.   1.
   1.   0.   1.   0.   0.   0.   0.   1.   0.   1.   0.   0.   0.   0.
   1.   1.   1.   0.   0.   1.   0.   1.   0.   1.   0.   0.   0.   0.
   0.   0.   1.   0.   0.   1.   0.   0.   0.   1.   1.   1.   0.   0.
   2.   0.   1.   0.   1.   1.   0.   1.   0.   0.   0.   1.   0.   0.
   0.   1.   0.   0.   1.   1.   1.   0.   0.   2.   0.   1.   0.   1.
   0.   0.   1.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.   0.
   1.   1.   0.   0.   0.   0.   1.   0.   1.   0.   0.   0.   0.   0.
   0.   1.   0.   0.   0.   0.   0.   1.   1.   1.   1.   0.   0.   2.
   0.   1.   0.   1.   0.   0.   1.   0.   0.   0.   0.   1.   1.   0.
   0.   0.   0.   0.   1.   1. 100.   0.   0.   1.   0.   1.   1.   0.
   1.   0.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.]",-140.0,False,"{'success': True, 'value': 0, 'services': {'ssh': 0.0, 'ftp': 1.0, 'http': 0.0}, 'os': {}, 'processes': {}, 'access': {}, 'discovered': {}, 'connection_error': False, 'permission_error': False, 'newly_discovered': {}}",36
180,"[  0.   1.   0.   0.   0.   1.   0.   0.   0.   0.   1.   1.   1.   0.
   0.   1.   1.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.   0.
   1.   0.   0.   0.   0.   1.   1.   1. 100.   0.   2.   1.   0.   1.
   1.   0.   1.   0.   0.   0.   0.   1.   0.   1.   0.   0.   0.   0.
   1.   1.   1.   0.   0.   1.   0.   1.   0.   1.   0.   0.   0.   0.
   0.   0.   1.   0.   0.   1.   0.   0.   0.   1.   1.   1.   0.   0.
   2.   0.   1.   0.   1.   1.   0.   1.   0.   0.   0.   1.   0.   0.
   0.   1.   0.   0.   1.   1.   1.   0.   0.   2.   0.   1.   0.   1.
   0.   0.   1.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.   0.
   1.   1.   0.   0.   0.   0.   1.   0.   1.   0.   0.   0.   0.   0.
   0.   1.   0.   0.   0.   0.   0.   1.   1.   1.   1.   0.   0.   2.
   0.   1.   0.   1.   0.   0.   1.   0.   0.   0.   0.   1.   1.   0.
   0.   0.   0.   0.   1.   1. 100.   0.   0.   1.   0.   1.   1.   0.
   1.   0.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.]",-141.0,False,"{'success': True, 'value': 0, 'services': {}, 'os': {'linux': 0.0, 'windows': 1.0}, 'processes': {}, 'access': {}, 'discovered': {}, 'connection_error': False, 'permission_error': False, 'newly_discovered': {}}",37
181,"[  0.   1.   0.   0.   0.   1.   0.   0.   0.   0.   1.   1.   1.   0.
   0.   1.   1.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.   0.
   1.   0.   0.   0.   0.   1.   1.   1. 100.   0.   2.   1.   0.   1.
   1.   0.   1.   0.   0.   0.   0.   1.   0.   1.   0.   0.   0.   0.
   1.   1.   1.   0.   0.   1.   0.   1.   0.   1.   0.   0.   0.   0.
   0.   0.   1.   0.   0.   1.   0.   0.   0.   1.   1.   1.   0.   0.
   2.   0.   1.   0.   1.   1.   0.   1.   0.   0.   0.   1.   0.   0.
   0.   1.   0.   0.   1.   1.   1.   0.   0.   2.   0.   1.   0.   1.
   0.   0.   1.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.   0.
   1.   1.   0.   0.   0.   0.   1.   0.   1.   0.   0.   0.   0.   0.
   0.   1.   0.   0.   0.   0.   0.   1.   1.   1.   1.   0.   0.   2.
   0.   1.   0.   1.   0.   0.   1.   0.   0.   0.   0.   1.   1.   0.
   0.   0.   0.   0.   1.   1. 100.   0.   0.   1.   0.   1.   1.   0.
   1.   0.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.]",-142.0,False,"{'success': True, 'value': 0, 'services': {}, 'os': {}, 'processes': {}, 'access': {}, 'discovered': {(1, 0): True, (2, 0): True, (3, 0): True, (3, 1): True, (3, 2): True, (3, 3): True, (3, 4): True, (4, 0): True}, 'connection_error': False, 'permission_error': False, 'newly_discovered': {(1, 0): False, (2, 0): False, (3, 0): False, (3, 1): False, (3, 2): False, (3, 3): False, (3, 4): False, (4, 0): False}}",38
